FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
211003;1700;12;;;
211003;1800;21;;;
211003;1900;16;;;
211003;2000;13;;;
211003;2100;21;;;
211003;2200;16;;;
211003;2300;8;;;
211004;0000;9;;;
211004;0100;9;;;
211004;0200;8;;;
211004;0300;6;;;
211004;0400;3;;;
211004;0500;18;;;
211004;0600;22;;;
211004;0700;16;;;
211004;0800;25;;;
211004;0900;21;;;
211004;1000;22;;;
211004;1100;15;;;
211004;1200;13;;;
211004;1300;14;;;
211004;1400;8;;;
211004;1500;5;;;
211004;1600;10;;;
211004;1700;27;;;
211004;1800;23;;;
211004;1900;36;;;
211004;2000;55;;;
211004;2100;31;;;
211004;2200;22;;;
211004;2300;11;;;
211005;0000;11;;;
211005;0100;10;;;
211005;0200;6;;;
211005;0300;9;;;
211005;0400;5;;;
211005;0500;36;;;
211005;0600;92;;;
211005;0700;67;;;
211005;0800;35;;;
211005;0900;11;;;
211005;1000;13;;;
211005;1100;13;;;
211005;1200;8;;;
211005;1300;7;;;
211005;1400;8;;;
211005;1500;8;;;
211005;1600;11;;;
211005;1700;13;;;
211005;1800;23;;;
211005;1900;69;;;
211005;2000;47;;;
211005;2100;29;;;
211005;2200;27;;;
211005;2300;41;;;
211006;0000;21;;;
211006;0100;11;;;
211006;0200;14;;;
211006;0300;8;;;
211006;0400;3;;;
211006;0500;6;;;
211006;0600;39;;;
211006;0700;32;;;
211006;0800;9;;;
211006;0900;13;;;
211006;1000;9;;;
211006;1100;9;;;
211006;1200;6;;;
211006;1300;5;;;
211006;1400;7;;;
211006;1500;7;;;
211006;1600;11;;;
211006;1700;11;;;
211006;1800;27;;;
211006;1900;41;;;
211006;2000;27;;;
211006;2100;34;;;
211006;2200;21;;;
211006;2300;42;;;
211007;0000;31;;;
211007;0100;20;;;
211007;0200;5;;;
211007;0300;9;;;
211007;0400;7;;;
211007;0500;19;;;
211007;0600;64;;;
211007;0700;58;;;
211007;0800;50;;;
211007;0900;20;;;
211007;1000;15;;;
211007;1100;12;;;
211007;1200;10;;;
211007;1300;9;;;
211007;1400;5;;;
211007;1500;3;;;
211007;1600;13;;;
211007;1700;14;;;
211007;1800;18;;;
211007;1900;81;;;
211007;2000;36;;;
211007;2100;75;;;
211007;2200;169;;;
211007;2300;28;;;
211008;0000;37;;;
211008;0100;23;;;
211008;0200;10;;;
211008;0300;6;;;
211008;0400;4;;;
211008;0500;9;;;
211008;0600;36;;;
211008;0700;15;;;
211008;0800;9;;;
211008;0900;13;;;
211008;1000;14;;;
211008;1100;11;;;
211008;1200;16;;;
211008;1300;11;;;
211008;1400;7;;;
211008;1500;12;;;
211008;1600;12;;;
211008;1700;10;;;
211008;1800;20;;;
211008;1900;27;;;
211008;2000;18;;;
211008;2100;16;;;
211008;2200;10;;;
211008;2300;11;;;
211009;0000;7;;;
211009;0100;11;;;
211009;0200;6;;;
211009;0300;3;;;
211009;0400;4;;;
211009;0500;10;;;
211009;0600;6;;;
211009;0700;15;;;
211009;0800;9;;;
211009;0900;12;;;
211009;1000;11;;;
211009;1100;7;;;
211009;1200;4;;;
211009;1300;2;;;
211009;1400;4;;;
211009;1500;2;;;
211009;1600;4;;;
211009;1700;9;;;
211009;1800;7;;;
211009;1900;35;;;
211009;2000;50;;;
211009;2100;26;;;
211009;2200;20;;;
211009;2300;17;;;
211010;0000;7;;;
211010;0100;10;;;
211010;0200;6;;;
211010;0300;6;;;
211010;0400;6;;;
211010;0500;4;;;
211010;0600;10;;;
211010;0700;8;;;
211010;0800;10;;;
211010;0900;12;;;
211010;1000;12;;;
211010;1100;9;;;
211010;1200;14;;;
211010;1300;10;;;
211010;1400;14;;;
211010;1500;11;;;
211010;1600;19;;;
211010;1700;18;;;
211010;1800;26;;;
211010;1900;34;;;
211010;2000;17;;;
211010;2100;17;;;
211010;2200;13;;;
211010;2300;12;;;
211011;0000;7;;;
211011;0100;3;;;
211011;0200;3;;;
211011;0300;3;;;
211011;0400;1;;;
211011;0500;3;;;
211011;0600;4;;;
211011;0700;6;;;
211011;0800;9;;;
211011;0900;14;;;
211011;1000;11;;;
211011;1100;8;;;
211011;1200;5;;;
211011;1300;3;;;
211011;1400;5;;;
211011;1500;5;;;
211011;1600;6;;;
211011;1700;8;;;
211011;1800;13;;;
211011;1900;36;;;
211011;2000;70;;;
211011;2100;35;;;
211011;2200;80;;;
211011;2300;145;;;
211012;0000;64;;;
211012;0100;53;;;
211012;0200;34;;;
211012;0300;30;;;
211012;0400;21;;;
211012;0500;66;;;
211012;0600;116;;;
211012;0700;52;;;
211012;0800;18;;;
211012;0900;1;;;
211012;1000;8;;;
211012;1100;7;;;
211012;1200;7;;;
211012;1300;4;;;
211012;1400;6;;;
211012;1500;5;;;
211012;1600;5;;;
211012;1700;4;;;
211012;1800;15;;;
211012;1900;34;;;
211012;2000;31;;;
211012;2100;21;;;
211012;2200;28;;;
211012;2300;16;;;
211013;0000;14;;;
211013;0100;11;;;
211013;0200;7;;;
211013;0300;2;;;
211013;0400;1;;;
211013;0500;16;;;
211013;0600;38;;;
211013;0700;30;;;
211013;0800;10;;;
211013;0900;8;;;
211013;1000;15;;;
211013;1100;25;;;
211013;1200;36;;;
211013;1300;24;;;
211013;1400;21;;;
211013;1500;11;;;
211013;1600;21;;;
211013;1700;30;;;
211013;1800;28;;;
211013;1900;23;;;
211013;2000;39;;;
211013;2100;51;;;
211013;2200;37;;;
211013;2300;24;;;
211014;0000;30;;;
211014;0100;16;;;
211014;0200;19;;;
211014;0300;4;;;
211014;0400;10;;;
211014;0500;66;;;
211014;0600;35;;;
211014;0700;20;;;
211014;0800;25;;;
211014;0900;15;;;
211014;1000;7;;;
211014;1100;18;;;
211014;1200;11;;;
211014;1300;11;;;
211014;1400;12;;;
211014;1500;10;;;
211014;1600;10;;;
211014;1700;8;;;
211014;1800;23;;;
211014;1900;22;;;
211014;2000;12;;;
211014;2100;12;;;
211014;2200;15;;;
211014;2300;15;;;
211015;0000;8;;;
211015;0100;7;;;
211015;0200;5;;;
211015;0300;2;;;
211015;0400;1;;;
211015;0500;4;;;
211015;0600;7;;;
211015;0700;24;;;
211015;0800;14;;;
211015;0900;13;;;
211015;1000;7;;;
211015;1100;5;;;
211015;1200;8;;;
211015;1300;7;;;
211015;1400;8;;;
211015;1500;7;;;
211015;1600;9;;;
211015;1700;17;;;
211015;1800;20;;;
211015;1900;18;;;
211015;2000;13;;;
211015;2100;12;;;
211015;2200;19;;;
211015;2300;23;;;
211016;0000;5;;;
211016;0100;6;;;
211016;0200;5;;;
211016;0300;1;;;
211016;0400;2;;;
211016;0500;3;;;
211016;0600;4;;;
211016;0700;16;;;
211016;0800;10;;;
211016;0900;14;;;
211016;1000;8;;;
211016;1100;8;;;
211016;1200;8;;;
211016;1300;5;;;
211016;1400;8;;;
211016;1500;9;;;
211016;1600;7;;;
211016;1700;14;;;
211016;1800;10;;;
211016;1900;21;;;
211016;2000;19;;;
211016;2100;22;;;
211016;2200;26;;;
211016;2300;13;;;
211017;0000;11;;;
211017;0100;7;;;
211017;0200;13;;;
211017;0300;12;;;
211017;0400;26;;;
211017;0500;31;;;
211017;0600;56;;;
211017;0700;10;;;
211017;0800;7;;;
211017;0900;7;;;
211017;1000;12;;;
211017;1100;9;;;
211017;1200;9;;;
211017;1300;6;;;
211017;1400;4;;;
211017;1500;9;;;
211017;1600;7;;;
211017;1700;4;;;
211017;1800;15;;;
211017;1900;21;;;
211017;2000;12;;;
211017;2100;18;;;
211017;2200;17;;;
211017;2300;26;;;
211018;0000;16;;;
211018;0100;6;;;
211018;0200;2;;;
211018;0300;2;;;
211018;0400;2;;;
211018;0500;4;;;
211018;0600;23;;;
211018;0700;16;;;
211018;0800;15;;;
211018;0900;11;;;
211018;1000;10;;;
211018;1100;9;;;
211018;1200;6;;;
211018;1300;4;;;
211018;1400;6;;;
211018;1500;9;;;
211018;1600;7;;;
211018;1700;10;;;
211018;1800;14;;;
211018;1900;14;;;
211018;2000;19;;;
211018;2100;16;;;
211018;2200;12;;;
211018;2300;12;;;
211019;0000;8;;;
211019;0100;23;;;
211019;0200;2;;;
211019;0300;2;;;
211019;0400;8;;;
211019;0500;9;;;
211019;0600;19;;;
211019;0700;19;;;
211019;0800;8;;;
211019;0900;6;;;
211019;1000;4;;;
211019;1100;4;;;
211019;1200;9;;;
211019;1300;5;;;
211019;1400;1;;;
211019;1500;1;;;
211019;1600;2;;;
211019;1700;6;;;
211019;1800;8;;;
211019;1900;8;;;
211019;2000;21;;;
211019;2100;23;;;
211019;2200;61;;;
211019;2300;33;;;
211020;0000;8;;;
211020;0100;9;;;
211020;0200;5;;;
211020;0300;1;;;
211020;0400;1;;;
211020;0500;5;;;
211020;0600;9;;;
211020;0700;13;;;
211020;0800;7;;;
211020;0900;9;;;
211020;1000;12;;;
211020;1100;10;;;
211020;1200;9;;;
211020;1300;10;;;
211020;1400;6;;;
211020;1500;;;3;
211020;1600;;;21;
211020;1700;10;;;
211020;1800;8;;;
211020;1900;20;;;
211020;2000;22;;;
211020;2100;15;;;
211020;2200;19;;;
211020;2300;11;;;
211021;0000;8;;;
211021;0100;4;;;
211021;0200;2;;;
211021;0300;1;;;
211021;0400;6;;;
211021;0500;5;;;
211021;0600;21;;;
211021;0700;26;;;
211021;0800;18;;;
211021;0900;14;;;
211021;1000;10;;;
211021;1100;8;;;
211021;1200;6;;;
211021;1300;3;;;
211021;1400;5;;;
211021;1500;5;;;
211021;1600;17;;;
211021;1700;9;;;
211021;1800;16;;;
211021;1900;24;;;
211021;2000;27;;;
211021;2100;45;;;
211021;2200;72;;;
211021;2300;23;;;
211022;0000;41;;;
211022;0100;38;;;
211022;0200;10;;;
211022;0300;5;;;
211022;0400;9;;;
211022;0500;32;;;
211022;0600;81;;;
211022;0700;19;;;
211022;0800;8;;;
211022;0900;10;;;
211022;1000;11;;;
211022;1100;6;;;
211022;1200;2;;;
211022;1300;12;;;
211022;1400;13;;;
211022;1500;11;;;
211022;1600;11;;;
211022;1700;12;;;
211022;1800;12;;;
211022;1900;12;;;
211022;2000;15;;;
211022;2100;19;;;
211022;2200;21;;;
211022;2300;4;;;
211023;0000;6;;;
211023;0100;7;;;
211023;0200;7;;;
211023;0300;6;;;
211023;0400;4;;;
211023;0500;3;;;
211023;0600;9;;;
211023;0700;16;;;
211023;0800;17;;;
211023;0900;18;;;
211023;1000;21;;;
211023;1100;12;;;
211023;1200;13;;;
211023;1300;10;;;
211023;1400;12;;;
211023;1500;10;;;
211023;1600;6;;;
211023;1700;15;;;
211023;1800;20;;;
211023;1900;29;;;
211023;2000;22;;;
211023;2100;11;;;
211023;2200;11;;;
211023;2300;8;;;
211024;0000;6;;;
211024;0100;4;;;
211024;0200;2;;;
211024;0300;2;;;
211024;0400;2;;;
211024;0500;4;;;
211024;0600;10;;;
211024;0700;6;;;
211024;0800;6;;;
211024;0900;9;;;
211024;1000;10;;;
211024;1100;7;;;
211024;1200;15;;;
211024;1300;16;;;
211024;1400;17;;;
211024;1500;28;;;
211024;1600;19;;;
211024;1700;37;;;
211024;1800;23;;;
211024;1900;13;;;
211024;2000;15;;;
211024;2100;19;;;
211024;2200;10;;;
211024;2300;8;;;
211025;0000;7;;;
211025;0100;4;;;
211025;0200;2;;;
211025;0300;2;;;
211025;0400;9;;;
211025;0500;8;;;
211025;0600;10;;;
211025;0700;12;;;
211025;0800;12;;;
211025;0900;11;;;
211025;1000;11;;;
211025;1100;8;;;
211025;1200;15;;;
211025;1300;21;;;
211025;1400;13;;;
211025;1500;17;;;
211025;1600;28;;;
211025;1700;17;;;
211025;1800;17;;;
211025;1900;18;;;
211025;2000;19;;;
211025;2100;21;;;
211025;2200;10;;;
211025;2300;16;;;
211026;0000;5;;;
211026;0100;10;;;
211026;0200;8;;;
211026;0300;7;;;
211026;0400;7;;;
211026;0500;27;;;
211026;0600;20;;;
211026;0700;16;;;
211026;0800;23;;;
211026;0900;14;;;
211026;1000;15;;;
211026;1100;12;;;
211026;1200;9;;;
211026;1300;10;;;
211026;1400;11;;;
211026;1500;11;;;
211026;1600;12;;;
211026;1700;9;;;
211026;1800;14;;;
211026;1900;10;;;
211026;2000;13;;;
211026;2100;8;;;
211026;2200;5;;;
211026;2300;8;;;
211027;0000;4;;;
211027;0100;5;;;
211027;0200;3;;;
211027;0300;3;;;
211027;0400;5;;;
211027;0500;5;;;
211027;0600;6;;;
211027;0700;15;;;
211027;0800;15;;;
211027;0900;9;;;
211027;1000;9;;;
211027;1100;13;;;
211027;1200;8;;;
211027;1300;6;;;
211027;1400;11;;;
211027;1500;10;;;
211027;1600;13;;;
211027;1700;11;;;
211027;1800;10;;;
211027;1900;33;;;
211027;2000;23;;;
211027;2100;29;;;
211027;2200;39;;;
211027;2300;20;;;
211028;0000;3;;;
211028;0100;4;;;
211028;0200;12;;;
211028;0300;6;;;
211028;0400;3;;;
211028;0500;8;;;
211028;0600;34;;;
211028;0700;14;;;
211028;0800;8;;;
211028;0900;4;;;
211028;1000;5;;;
211028;1100;4;;;
211028;1200;9;;;
211028;1300;6;;;
211028;1400;1;;;
211028;1500;1;;;
211028;1600;4;;;
211028;1700;6;;;
211028;1800;15;;;
211028;1900;30;;;
211028;2000;21;;;
211028;2100;19;;;
211028;2200;12;;;
211028;2300;6;;;
211029;0000;2;;;
211029;0100;2;;;
211029;0200;1;;;
211029;0300;1;;;
211029;0400;4;;;
211029;0500;5;;;
211029;0600;5;;;
211029;0700;14;;;
211029;0800;12;;;
211029;0900;13;;;
211029;1000;13;;;
211029;1100;15;;;
211029;1200;12;;;
211029;1300;8;;;
211029;1400;16;;;
211029;1500;6;;;
211029;1600;13;;;
211029;1700;16;;;
211029;1800;14;;;
211029;1900;47;;;
211029;2000;36;;;
211029;2100;44;;;
211029;2200;76;;;
211029;2300;21;;;
211030;0000;26;;;
211030;0100;29;;;
211030;0200;29;;;
211030;0300;27;;;
211030;0400;13;;;
211030;0500;41;;;
211030;0600;34;;;
211030;0700;9;;;
211030;0800;29;;;
211030;0900;36;;;
211030;1000;19;;;
211030;1100;16;;;
211030;1200;5;;;
211030;1300;2;;;
211030;1400;1;;;
211030;1500;4;;;
211030;1600;5;;;
211030;1700;3;;;
211030;1800;5;;;
211030;1900;12;;;
211030;2000;30;;;
211030;2100;15;;;
211030;2200;16;;;
211030;2300;7;;;
211031;0000;9;;;
211031;0100;7;;;
211031;0200;5;;;
211031;0300;3;;;
211031;0400;4;;;
211031;0500;9;;;
211031;0600;12;;;
211031;0700;11;;;
211031;0800;12;;;
211031;0900;6;;;
211031;1000;5;;;
211031;1100;3;;;
211031;1200;1;;;
211031;1300;9;;;
211031;1400;6;;;
211031;1500;2;;;
211031;1600;2;;;
211031;1700;7;;;
211031;1800;7;;;
211031;1900;17;;;
211031;2000;18;;;
211031;2100;6;;;
211031;2200;12;;;
211031;2300;12;;;
211101;0000;64;;;
211101;0100;54;;;
211101;0200;49;;;
211101;0300;30;;;
211101;0400;21;;;
211101;0500;21;;;
211101;0600;16;;;
211101;0700;17;;;
211101;0800;15;;;
211101;0900;8;;;
211101;1000;11;;;
211101;1100;12;;;
211101;1200;10;;;
211101;1300;6;;;
211101;1400;3;;;
211101;1500;2;;;
211101;1600;9;;;
211101;1700;5;;;
211101;1800;8;;;
211101;1900;9;;;
211101;2000;20;;;
211101;2100;19;;;
211101;2200;16;;;
211101;2300;10;;;
211102;0000;7;;;
211102;0100;3;;;
211102;0200;4;;;
211102;0300;3;;;
211102;0400;2;;;
211102;0500;6;;;
211102;0600;15;;;
211102;0700;9;;;
211102;0800;17;;;
211102;0900;6;;;
211102;1000;13;;;
211102;1100;9;;;
211102;1200;5;;;
211102;1300;3;;;
211102;1400;7;;;
211102;1500;6;;;
211102;1600;11;;;
211102;1700;15;;;
211102;1800;22;;;
211102;1900;17;;;
211102;2000;16;;;
211102;2100;18;;;
211102;2200;22;;;
211102;2300;16;;;
211103;0000;10;;;
211103;0100;8;;;
211103;0200;7;;;
211103;0300;4;;;
211103;0400;6;;;
211103;0500;13;;;
211103;0600;31;;;
211103;0700;22;;;
211103;0800;11;;;
211103;0900;18;;;
211103;1000;11;;;
211103;1100;11;;;
211103;1200;8;;;
211103;1300;6;;;
211103;1400;5;;;
211103;1500;8;;;
211103;1600;16;;;
211103;1700;12;;;
211103;1800;25;;;
211103;1900;28;;;
211103;2000;45;;;
211103;2100;30;;;
211103;2200;22;;;
211103;2300;17;;;
211104;0000;5;;;
211104;0100;10;;;
211104;0200;6;;;
211104;0300;2;;;
211104;0400;4;;;
211104;0500;8;;;
211104;0600;14;;;
211104;0700;10;;;
211104;0800;13;;;
211104;0900;13;;;
211104;1000;18;;;
211104;1100;11;;;
211104;1200;15;;;
211104;1300;11;;;
211104;1400;8;;;
211104;1500;12;;;
211104;1600;14;;;
211104;1700;16;;;
211104;1800;16;;;
211104;1900;25;;;
211104;2000;32;;;
211104;2100;39;;;
211104;2200;29;;;
211104;2300;16;;;
211105;0000;11;;;
211105;0100;10;;;
211105;0200;5;;;
211105;0300;3;;;
211105;0400;7;;;
211105;0500;7;;;
211105;0600;37;;;
211105;0700;9;;;
211105;0800;12;;;
211105;0900;14;;;
211105;1000;9;;;
211105;1100;8;;;
211105;1200;5;;;
211105;1300;5;;;
211105;1400;2;;;
211105;1500;1;;;
211105;1600;1;;;
211105;1700;2;;;
211105;1800;5;;;
211105;1900;7;;;
211105;2000;17;;;
211105;2100;20;;;
211105;2200;50;;;
211105;2300;48;;;
211106;0000;44;;;
211106;0100;21;;;
211106;0200;12;;;
211106;0300;16;;;
211106;0400;23;;;
211106;0500;20;;;
211106;0600;27;;;
211106;0700;16;;;
211106;0800;6;;;
211106;0900;4;;;
211106;1000;3;;;
211106;1100;2;;;
211106;1200;1;;;
211106;1300;3;;;
211106;1400;3;;;
211106;1500;3;;;
211106;1600;4;;;
211106;1700;5;;;
211106;1800;4;;;
211106;1900;7;;;
211106;2000;8;;;
211106;2100;17;;;
211106;2200;10;;;
211106;2300;10;;;
211107;0000;7;;;
211107;0100;6;;;
211107;0200;3;;;
211107;0300;2;;;
211107;0400;1;;;
211107;0500;4;;;
211107;0600;6;;;
211107;0700;3;;;
211107;0800;5;;;
211107;0900;10;;;
211107;1000;9;;;
211107;1100;5;;;
211107;1200;4;;;
211107;1300;10;;;
211107;1400;8;;;
211107;1500;11;;;
211107;1600;8;;;
211107;1700;6;;;
211107;1800;12;;;
211107;1900;26;;;
211107;2000;53;;;
211107;2100;62;;;
211107;2200;17;;;
211107;2300;36;;;
211108;0000;44;;;
211108;0100;17;;;
211108;0200;12;;;
211108;0300;11;;;
211108;0400;19;;;
211108;0500;33;;;
211108;0600;38;;;
211108;0700;16;;;
211108;0800;26;;;
211108;0900;11;;;
211108;1000;8;;;
211108;1100;7;;;
211108;1200;7;;;
211108;1300;4;;;
211108;1400;1;;;
211108;1500;7;;;
211108;1600;3;;;
211108;1700;1;;;
211108;1800;6;;;
211108;1900;5;;;
211108;2000;20;;;
211108;2100;42;;;
211108;2200;48;;;
211108;2300;46;;;
211109;0000;9;;;
211109;0100;25;;;
211109;0200;14;;;
211109;0300;7;;;
211109;0400;9;;;
211109;0500;33;;;
211109;0600;30;;;
211109;0700;19;;;
211109;0800;33;;;
211109;0900;19;;;
211109;1000;14;;;
211109;1100;9;;;
211109;1200;4;;;
211109;1300;4;;;
211109;1400;1;;;
211109;1500;1;;;
211109;1600;5;;;
211109;1700;3;;;
211109;1800;8;;;
211109;1900;5;;;
211109;2000;10;;;
211109;2100;11;;;
211109;2200;11;;;
211109;2300;7;;;
211110;0000;3;;;
211110;0100;1;;;
211110;0200;2;;;
211110;0300;2;;;
211110;0400;4;;;
211110;0500;30;;;
211110;0600;6;;;
211110;0700;11;;;
211110;0800;8;;;
211110;0900;6;;;
211110;1000;10;;;
211110;1100;10;;;
211110;1200;7;;;
211110;1300;4;;;
211110;1400;4;;;
211110;1500;4;;;
211110;1600;;;11;
211110;1700;9;;;
211110;1800;8;;;
211110;1900;14;;;
211110;2000;26;;;
211110;2100;25;;;
211110;2200;34;;;
211110;2300;76;;;
211111;0000;48;;;
211111;0100;26;;;
211111;0200;12;;;
211111;0300;12;;;
211111;0400;17;;;
211111;0500;21;;;
211111;0600;29;;;
211111;0700;9;;;
211111;0800;7;;;
211111;0900;8;;;
211111;1000;17;;;
211111;1100;7;;;
211111;1200;4;;;
211111;1300;1;;;
211111;1400;2;;;
211111;1500;3;;;
211111;1600;8;;;
211111;1700;7;;;
211111;1800;7;;;
211111;1900;19;;;
211111;2000;48;;;
211111;2100;32;;;
211111;2200;51;;;
211111;2300;24;;;
211112;0000;27;;;
211112;0100;21;;;
211112;0200;8;;;
211112;0300;8;;;
211112;0400;7;;;
211112;0500;32;;;
211112;0600;17;;;
211112;0700;11;;;
211112;0800;11;;;
211112;0900;8;;;
211112;1000;7;;;
211112;1100;9;;;
211112;1200;7;;;
211112;1300;5;;;
211112;1400;5;;;
211112;1500;8;;;
211112;1600;10;;;
211112;1700;11;;;
211112;1800;15;;;
211112;1900;14;;;
211112;2000;15;;;
211112;2100;21;;;
211112;2200;20;;;
211112;2300;13;;;
211113;0000;14;;;
211113;0100;7;;;
211113;0200;3;;;
211113;0300;8;;;
211113;0400;8;;;
211113;0500;4;;;
211113;0600;2;;;
211113;0700;9;;;
211113;0800;17;;;
211113;0900;11;;;
211113;1000;6;;;
211113;1100;6;;;
211113;1200;8;;;
211113;1300;8;;;
211113;1400;7;;;
211113;1500;4;;;
211113;1600;2;;;
211113;1700;11;;;
211113;1800;17;;;
211113;1900;13;;;
211113;2000;14;;;
211113;2100;16;;;
211113;2200;14;;;
211113;2300;10;;;
211114;0000;9;;;
211114;0100;4;;;
211114;0200;2;;;
211114;0300;4;;;
211114;0400;4;;;
211114;0500;5;;;
211114;0600;5;;;
211114;0700;4;;;
211114;0800;22;;;
211114;0900;15;;;
211114;1000;15;;;
211114;1100;14;;;
211114;1200;11;;;
211114;1300;14;;;
211114;1400;16;;;
211114;1500;15;;;
211114;1600;15;;;
211114;1700;22;;;
211114;1800;18;;;
211114;1900;21;;;
211114;2000;22;;;
211114;2100;48;;;
211114;2200;20;;;
211114;2300;30;;;
211115;0000;31;;;
211115;0100;49;;;
211115;0200;21;;;
211115;0300;19;;;
211115;0400;6;;;
211115;0500;31;;;
211115;0600;15;;;
211115;0700;15;;;
211115;0800;7;;;
211115;0900;11;;;
211115;1000;9;;;
211115;1100;8;;;
211115;1200;9;;;
211115;1300;16;;;
211115;1400;10;;;
211115;1500;7;;;
211115;1600;5;;;
211115;1700;11;;;
211115;1800;8;;;
211115;1900;18;;;
211115;2000;65;;;
211115;2100;62;;;
211115;2200;31;;;
211115;2300;49;;;
211116;0000;24;;;
211116;0100;32;;;
211116;0200;18;;;
211116;0300;21;;;
211116;0400;4;;;
211116;0500;22;;;
211116;0600;12;;;
211116;0700;18;;;
211116;0800;13;;;
211116;0900;10;;;
211116;1000;7;;;
211116;1100;7;;;
211116;1200;8;;;
211116;1300;10;;;
211116;1400;12;;;
211116;1500;6;;;
211116;1600;1;;;
211116;1700;15;;;
211116;1800;12;;;
211116;1900;10;;;
211116;2000;19;;;
211116;2100;10;;;
211116;2200;14;;;
211116;2300;8;;;
211117;0000;6;;;
211117;0100;5;;;
211117;0200;3;;;
211117;0300;1;;;
211117;0400;3;;;
211117;0500;7;;;
211117;0600;7;;;
211117;0700;12;;;
211117;0800;12;;;
211117;0900;13;;;
211117;1000;7;;;
211117;1100;6;;;
211117;1200;8;;;
211117;1300;3;;;
211117;1400;3;;;
211117;1500;7;;;
211117;1600;6;;;
211117;1700;14;;;
211117;1800;18;;;
211117;1900;16;;;
211117;2000;18;;;
211117;2100;16;;;
211117;2200;2;;;
211117;2300;7;;;
211118;0000;6;;;
211118;0100;3;;;
211118;0200;3;;;
211118;0300;4;;;
211118;0400;1;;;
211118;0500;4;;;
211118;0600;16;;;
211118;0700;12;;;
211118;0800;8;;;
211118;0900;11;;;
211118;1000;6;;;
211118;1100;6;;;
211118;1200;8;;;
211118;1300;4;;;
211118;1400;1;;;
211118;1500;3;;;
211118;1600;6;;;
211118;1700;6;;;
211118;1800;6;;;
211118;1900;13;;;
211118;2000;9;;;
211118;2100;14;;;
211118;2200;9;;;
211118;2300;10;;;
211119;0000;20;;;
211119;0100;6;;;
211119;0200;8;;;
211119;0300;6;;;
211119;0400;3;;;
211119;0500;13;;;
211119;0600;12;;;
211119;0700;11;;;
211119;0800;8;;;
211119;0900;8;;;
211119;1000;10;;;
211119;1100;8;;;
211119;1200;5;;;
211119;1300;2;;;
211119;1400;1;;;
211119;1500;1;;;
211119;1600;4;;;
211119;1700;11;;;
211119;1800;9;;;
211119;1900;7;;;
211119;2000;7;;;
211119;2100;4;;;
211119;2200;2;;;
211119;2300;3;;;
211120;0000;4;;;
211120;0100;1;;;
211120;0200;1;;;
211120;0300;1;;;
211120;0400;2;;;
211120;0500;4;;;
211120;0600;3;;;
211120;0700;3;;;
211120;0800;5;;;
211120;0900;10;;;
211120;1000;9;;;
211120;1100;10;;;
211120;1200;7;;;
211120;1300;5;;;
211120;1400;12;;;
211120;1500;7;;;
211120;1600;11;;;
211120;1700;16;;;
211120;1800;19;;;
211120;1900;29;;;
211120;2000;20;;;
211120;2100;11;;;
211120;2200;7;;;
211120;2300;3;;;
211121;0000;9;;;
211121;0100;6;;;
211121;0200;1;;;
211121;0300;6;;;
211121;0400;5;;;
211121;0500;5;;;
211121;0600;8;;;
211121;0700;9;;;
211121;0800;12;;;
211121;0900;9;;;
211121;1000;9;;;
211121;1100;9;;;
211121;1200;8;;;
211121;1300;11;;;
211121;1400;9;;;
211121;1500;5;;;
211121;1600;5;;;
211121;1700;5;;;
211121;1800;10;;;
211121;1900;11;;;
211121;2000;13;;;
211121;2100;9;;;
211121;2200;15;;;
211121;2300;7;;;
211122;0000;6;;;
211122;0100;3;;;
211122;0200;1;;;
211122;0300;2;;;
211122;0400;1;;;
211122;0500;2;;;
211122;0600;5;;;
211122;0700;10;;;
211122;0800;7;;;
211122;0900;5;;;
211122;1000;4;;;
211122;1100;5;;;
211122;1200;4;;;
211122;1300;5;;;
211122;1400;3;;;
211122;1500;3;;;
211122;1600;2;;;
211122;1700;4;;;
211122;1800;4;;;
211122;1900;9;;;
211122;2000;17;;;
211122;2100;11;;;
211122;2200;9;;;
211122;2300;6;;;
211123;0000;1;;;
211123;0100;1;;;
211123;0200;3;;;
211123;0300;1;;;
211123;0400;1;;;
211123;0500;8;;;
211123;0600;9;;;
211123;0700;11;;;
211123;0800;7;;;
211123;0900;9;;;
211123;1000;9;;;
211123;1100;5;;;
211123;1200;3;;;
211123;1300;1;;;
211123;1400;1;;;
211123;1500;1;;;
211123;1600;1;;;
211123;1700;1;;;
211123;1800;1;;;
211123;1900;1;;;
211123;2000;10;;;
211123;2100;7;;;
211123;2200;2;;;
211123;2300;1;;;
211124;0000;6;;;
211124;0100;4;;;
211124;0200;1;;;
211124;0300;1;;;
211124;0400;1;;;
211124;0500;7;;;
211124;0600;7;;;
211124;0700;5;;;
211124;0800;7;;;
211124;0900;6;;;
211124;1000;;;;
211124;1100;;;;
211124;1200;;;;
211124;1300;;;;
211124;1400;;;;
211124;1500;19;;;
211124;1600;10;;;
211124;1700;6;;;
211124;1800;15;;;
211124;1900;9;;;
211124;2000;16;;;
211124;2100;19;;;
211124;2200;11;;;
211124;2300;7;;;
211125;0000;5;;;
211125;0100;3;;;
211125;0200;2;;;
211125;0300;2;;;
211125;0400;1;;;
211125;0500;1;;;
211125;0600;5;;;
211125;0700;6;;;
211125;0800;5;;;
211125;0900;6;;;
211125;1000;5;;;
211125;1100;5;;;
211125;1200;9;;;
211125;1300;10;;;
